Wall time,Step,Value
1696205810.7550416,15049,0.3533768057823181
1696205810.9201458,15099,0.34702491760253906
1696205811.1544096,15149,0.35107260942459106
1696205811.3174772,15199,0.3710179924964905
1696205811.4850059,15249,0.3521920442581177
1696205811.7215137,15299,0.3785545825958252
1696205811.8883276,15349,0.34894055128097534
1696205812.1310468,15399,0.346086323261261
1696205812.299041,15449,0.34641164541244507
1696205812.5275414,15499,0.3782840967178345
1696205812.7020285,15549,0.3408468961715698
1696205812.9455311,15599,0.3477979898452759
1696205813.1188781,15649,0.37201565504074097
1696205813.2888403,15699,0.3500311076641083
1696205813.5172477,15749,0.36292600631713867
1696205813.68544,15799,0.33838558197021484
1696205813.9202764,15849,0.3713997006416321
1696205814.1032865,15899,0.34602272510528564
1696205814.342785,15949,0.3582874834537506
1696205814.5120354,15999,0.3591672480106354
1696205814.7430162,16049,0.350894570350647
1696205814.9083724,16099,0.39456772804260254
1696205815.0759087,16149,0.33626866340637207
1696205815.305777,16199,0.3563883900642395
1696205815.4746056,16249,0.3490024209022522
1696205815.7190552,16299,0.33962517976760864
1696205815.8839252,16349,0.35918766260147095
1696205816.116943,16399,0.35436514019966125
1696205816.2862678,16449,0.3698137402534485
1696205816.5153065,16499,0.3591901659965515
1696205816.6952581,16549,0.3443739712238312
1696205816.8644636,16599,0.3740312457084656
1696205817.1065063,16649,0.3594534695148468
1696205817.2713864,16699,0.3484259843826294
1696205817.5004756,16749,0.35141006112098694
1696205817.6644263,16799,0.36901211738586426
1696205817.8968527,16849,0.3602546155452728
1696205818.081121,16899,0.3578696846961975
1696205818.2487993,16949,0.3709346055984497
1696205818.476108,16999,0.34871232509613037
1696205818.6399465,17049,0.3457687497138977
1696205818.8695333,17099,0.3612227737903595
1696205819.0370214,17149,0.33944088220596313
1696205819.2684531,17199,0.3578798174858093
1696205819.4341538,17249,0.378731906414032
1696205819.661594,17299,0.356924831867218
1696205819.8321178,17349,0.37400123476982117
1696205819.9985838,17399,0.35765960812568665
1696205820.2361221,17449,0.3460931181907654
1696205820.3972497,17499,0.33871299028396606
1696205820.6247551,17549,0.34548240900039673
1696205820.8070192,17599,0.3506357669830322
1696205821.033127,17649,0.36759036779403687
1696205821.2012305,17699,0.360437273979187
1696205821.4236321,17749,0.3707951307296753
1696205821.586981,17799,0.36744511127471924
1696205821.76016,17849,0.36612358689308167
1696205821.9951777,17899,0.3563273549079895
1696205822.1612165,17949,0.33545368909835815
1696205822.3992465,17999,0.34626489877700806
1696205822.5691981,18049,0.34328019618988037
1696205822.8169656,18099,0.36172348260879517
1696205822.9858544,18149,0.32899683713912964
1696205823.220215,18199,0.3593243956565857
1696205823.3846116,18249,0.3741145730018616
1696205823.5557957,18299,0.3536720275878906
1696205823.7862892,18349,0.3592195510864258
1696205823.9510877,18399,0.3741071820259094
1696205824.2027135,18449,0.35837411880493164
1696205824.3844843,18499,0.3677224814891815
1696205824.6123726,18549,0.37579864263534546
1696205824.782552,18599,0.3626817762851715
1696205825.0131674,18649,0.3761938214302063
1696205825.1809244,18699,0.36173760890960693
1696205825.3477974,18749,0.33765363693237305
1696205825.577201,18799,0.3472580313682556
1696205825.7446291,18849,0.36796796321868896
1696205825.9762182,18899,0.34131813049316406
1696205826.1397657,18949,0.3495436906814575
1696205826.3693304,18999,0.3621550500392914
1696205826.534673,19049,0.3602898418903351
1696205826.765936,19099,0.3677695095539093
1696205826.9339778,19149,0.3886752128601074
1696205827.109315,19199,0.3488466739654541
1696205827.3588634,19249,0.3568882942199707
1696205827.528306,19299,0.37520450353622437
1696205827.7753923,19349,0.3487129211425781
1696205827.9410748,19399,0.360003262758255
1696205828.1717951,19449,0.3767441511154175
1696205828.3437016,19499,0.35777753591537476
1696205828.5828173,19549,0.38500964641571045
1696205828.7570722,19599,0.34575825929641724
1696205828.926685,19649,0.3249886631965637
1696205829.1683946,19699,0.3457525372505188
1696205829.3394127,19749,0.3513725996017456
1696205829.5709352,19799,0.33533310890197754
1696205829.7433157,19849,0.3729401230812073
1696205829.976128,19899,0.3563331067562103
1696205830.1446302,19949,0.3444841206073761
1696205830.3074481,19999,0.33746135234832764
1696205830.5463912,20049,0.36173444986343384
1696205830.7155008,20099,0.37703192234039307
1696205830.9457965,20149,0.35138624906539917
1696205831.11608,20199,0.3963358402252197
1696205831.347501,20249,0.34892165660858154
1696205831.513518,20299,0.3394961357116699
1696205831.7464826,20349,0.3454175591468811
1696205831.9119406,20399,0.3606262505054474
1696205832.0792224,20449,0.3616882860660553
1696205832.313438,20499,0.36095839738845825
1696205832.4862099,20549,0.35643601417541504
1696205832.7167664,20599,0.36492905020713806
1696205832.8835475,20649,0.34785109758377075
1696205833.115076,20699,0.3593693971633911
1696205833.2811985,20749,0.37887388467788696
1696205833.5173678,20799,0.36150163412094116
1696205833.6815472,20849,0.3640490770339966
1696205833.8490312,20899,0.36034250259399414
1696205834.0804281,20949,0.3659060001373291
1696205834.2444956,20999,0.3502029776573181
1696205834.4930882,21049,0.3630516529083252
1696205834.6627796,21099,0.3481075167655945
1696205834.8914444,21149,0.35592061281204224
1696205835.0614958,21199,0.3611382842063904
1696205835.2907872,21249,0.3632587194442749
1696205835.4559329,21299,0.33929985761642456
1696205835.622545,21349,0.3562716245651245
1696205835.8492868,21399,0.3511779308319092
1696205836.0163937,21449,0.36328935623168945
1696205836.24261,21499,0.3618807792663574
1696205836.4056735,21549,0.348267525434494
1696205836.6320693,21599,0.34784647822380066
1696205836.7985275,21649,0.34741970896720886
1696205837.0304623,21699,0.32883426547050476
1696205837.1939993,21749,0.37772083282470703
1696205837.3587039,21799,0.3492242395877838
1696205837.604723,21849,0.35430288314819336
1696205837.7718554,21899,0.36010926961898804
1696205838.0097582,21949,0.3516961634159088
1696205838.1730824,21999,0.36054232716560364
1696205838.400154,22049,0.3385232985019684
1696205838.5691967,22099,0.36519667506217957
1696205838.8188078,22149,0.3784014880657196
1696205838.9825819,22199,0.3661140203475952
1696205839.1484432,22249,0.3757186830043793
1696205839.3752258,22299,0.3537830114364624
1696205839.5437086,22349,0.3431169390678406
1696205839.775435,22399,0.34462106227874756
1696205839.9382741,22449,0.342208594083786
1696205840.170278,22499,0.3454946279525757
1696205840.3399599,22549,0.34294623136520386
1696205840.511841,22599,0.38043278455734253
1696205840.7564197,22649,0.3496707081794739
1696205840.9213083,22699,0.3422710597515106
1696205841.1511047,22749,0.3425951600074768
1696205841.3148673,22799,0.3551371693611145
1696205841.5433445,22849,0.3539089560508728
1696205841.7176595,22899,0.3527323603630066
1696205841.9454145,22949,0.3459928631782532
1696205842.1097457,22999,0.3584294021129608
1696205842.274659,23049,0.3554103374481201
1696205842.503539,23099,0.3703322410583496
1696205842.673276,23149,0.3354620933532715
1696205842.9004025,23199,0.3783763647079468
1696205843.0643108,23249,0.3871544599533081
1696205843.2914805,23299,0.3599001169204712
1696205843.4544704,23349,0.3539343476295471
1696205843.6905184,23399,0.3810705244541168
1696205843.854789,23449,0.3523016571998596
1696205844.022422,23499,0.3498530089855194
1696205844.2491443,23549,0.37288767099380493
1696205844.4135766,23599,0.3598240911960602
1696205844.6408112,23649,0.35088223218917847
1696205844.8214579,23699,0.35100677609443665
1696205845.0526638,23749,0.37762922048568726
1696205845.219318,23799,0.35026657581329346
1696205845.4619653,23849,0.3471999168395996
1696205845.6271765,23899,0.33946263790130615
1696205845.7967641,23949,0.34769076108932495
1696205846.0290039,23999,0.37540924549102783
1696205846.1937916,24049,0.3891298770904541
1696205846.4254131,24099,0.3484736680984497
1696205846.5946174,24149,0.3431737422943115
1696205846.8237786,24199,0.34173405170440674
1696205846.9927082,24249,0.3871130347251892
1696205847.228589,24299,0.3597739338874817
1696205847.3947067,24349,0.34703707695007324
1696205847.5609226,24399,0.3453749418258667
1696205847.8086758,24449,0.34797221422195435
1696205847.9770808,24499,0.3709060549736023
1696205848.2061057,24549,0.3600579500198364
1696205848.3685582,24599,0.3500255346298218
1696205848.5993674,24649,0.3713333308696747
1696205848.7672625,24699,0.3748783469200134
1696205849.0010037,24749,0.35603490471839905
1696205849.1684546,24799,0.36146193742752075
1696205849.334145,24849,0.35721471905708313
1696205849.5665593,24899,0.3429350256919861
1696205849.745731,24949,0.3277581036090851
1696205849.972009,24999,0.3639755845069885
1696205850.1370783,25049,0.3334882855415344
1696205850.3637116,25099,0.38194331526756287
1696205850.5290284,25149,0.34814485907554626
1696205850.7592642,25199,0.365027517080307
1696205850.937049,25249,0.3625468611717224
1696205851.1052744,25299,0.3439945876598358
1696205851.33338,25349,0.34700801968574524
1696205851.503446,25399,0.3527340888977051
1696205851.7350082,25449,0.35805124044418335
1696205851.9053655,25499,0.3561381697654724
1696205852.1288438,25549,0.36834949254989624
1696205852.2939267,25599,0.3348124623298645
1696205852.4584863,25649,0.3651209771633148
1696205852.6904042,25699,0.3457186818122864
1696205852.857076,25749,0.38378626108169556
1696205853.0922382,25799,0.3573201298713684
1696205853.2587729,25849,0.3556812107563019
1696205853.4895709,25899,0.33534055948257446
1696205853.6672354,25949,0.34574300050735474
1696205853.897896,25999,0.3557419180870056
1696205854.0733588,26049,0.3503567576408386
1696205854.2401507,26099,0.36841046810150146
1696205854.4803782,26149,0.35689812898635864
1696205854.6505282,26199,0.35947901010513306
1696205854.8811312,26249,0.3546261489391327
1696205855.0660217,26299,0.34626609086990356
1696205855.2907858,26349,0.35113388299942017
1696205855.453932,26399,0.3565499484539032
1696205855.683052,26449,0.37312158942222595
1696205855.8455694,26499,0.3352234959602356
1696205856.0143235,26549,0.3293534517288208
1696205856.246581,26599,0.36686521768569946
1696205856.4138577,26649,0.3574581742286682
1696205856.64793,26699,0.3470122814178467
1696205856.81723,26749,0.361945778131485
1696205857.0602083,26799,0.32650136947631836
1696205857.2286766,26849,0.3786332607269287
1696205857.4608016,26899,0.36346280574798584
1696205857.6278403,26949,0.3573938310146332
1696205857.796763,26999,0.3660878539085388
1696205858.046571,27049,0.35779380798339844
1696205858.2112908,27099,0.35423165559768677
1696205858.4464178,27149,0.3494040369987488
1696205858.614125,27199,0.3572223484516144
1696205858.8450785,27249,0.3624414801597595
1696205859.0094283,27299,0.36706292629241943
1696205859.2427611,27349,0.3520643711090088
1696205859.4089174,27399,0.3479312062263489
1696205859.576545,27449,0.3602043390274048
1696205859.8119352,27499,0.356578528881073
1696205859.9767308,27549,0.3410131335258484
1696205860.2093363,27599,0.34464219212532043
1696205860.3732178,27649,0.3399643301963806
1696205860.6056287,27699,0.3432271480560303
1696205860.7750924,27749,0.36077767610549927
1696205861.0075347,27799,0.3483533263206482
1696205861.1853526,27849,0.32286956906318665
1696205861.3535628,27899,0.35019466280937195
1696205861.5821595,27949,0.3636890947818756
1696205861.754253,27999,0.34824028611183167
1696205861.9964004,28049,0.35648125410079956
1696205862.165873,28099,0.3493689000606537
1696205862.3975158,28149,0.3438756763935089
1696205862.5678008,28199,0.3508349359035492
1696205862.7383792,28249,0.38038045167922974
1696205862.9774306,28299,0.35847073793411255
1696205863.158046,28349,0.3585085868835449
1696205863.404929,28399,0.3444353938102722
1696205863.5727468,28449,0.34068724513053894
1696205863.811545,28499,0.3422967493534088
1696205863.9804606,28549,0.33547475934028625
1696205864.2169013,28599,0.34643664956092834
1696205864.3839855,28649,0.3754483461380005
1696205864.5477033,28699,0.3540409803390503
1696205864.77983,28749,0.34541746973991394
1696205864.9432862,28799,0.348009318113327
1696205865.1928658,28849,0.35185128450393677
1696205865.3615315,28899,0.3504561185836792
1696205865.5946877,28949,0.33935749530792236
1696205865.7607222,28999,0.37226516008377075
1696205865.996141,29049,0.34540820121765137
1696205866.1610975,29099,0.35260918736457825
1696205866.3261912,29149,0.3721558451652527
1696205866.5585773,29199,0.3427930474281311
1696205866.7259436,29249,0.3839009404182434
1696205866.9595497,29299,0.364385724067688
1696205867.127985,29349,0.36908990144729614
1696205867.358406,29399,0.3550736606121063
1696205867.5225296,29449,0.34981024265289307
1696205867.7514174,29499,0.33527255058288574
1696205867.9191153,29549,0.36752450466156006
1696205868.086484,29599,0.34529024362564087
1696205868.332708,29649,0.3673921823501587
1696205868.5017395,29699,0.3521657884120941
1696205868.7351515,29749,0.34825044870376587
1696205868.9002335,29799,0.3618696331977844
1696205869.1290727,29849,0.34720784425735474
1696205869.2990024,29899,0.3620474636554718
1696205869.5270789,29949,0.332344114780426
1696205869.693781,29999,0.37650126218795776
1696205869.863351,30049,0.3468516170978546
1696205870.0961673,30099,0.3342195451259613
1696205870.2633493,30149,0.37089037895202637
1696205870.4998434,30199,0.3435756266117096
1696205870.6700904,30249,0.3475271463394165
1696205870.9004045,30299,0.34646642208099365
1696205871.0664756,30349,0.34827882051467896
1696205871.3013356,30399,0.3898705840110779
1696205871.478504,30449,0.3425027132034302
1696205871.645599,30499,0.3373214900493622
1696205871.8801758,30549,0.34435659646987915
1696205872.049113,30599,0.3495050072669983
1696205872.2787712,30649,0.3544456958770752
1696205872.4450557,30699,0.3703339099884033
1696205872.6782782,30749,0.3461080491542816
1696205872.8496091,30799,0.3347512483596802
1696205873.0837572,30849,0.3584294021129608
1696205873.2485986,30899,0.35528355836868286
1696205873.4219534,30949,0.32148125767707825
1696205873.6489727,30999,0.34702005982398987
1696205873.8182766,31049,0.3737974464893341
1696205874.0521271,31099,0.393459290266037
1696205874.2163491,31149,0.33598870038986206
1696205874.4609575,31199,0.3470875918865204
1696205874.6315937,31249,0.33654478192329407
1696205874.8014967,31299,0.34962502121925354
1696205875.0429444,31349,0.3434426188468933
1696205875.2070894,31399,0.3501441478729248
1696205875.4545915,31449,0.36142024397850037
1696205875.6239693,31499,0.4026663899421692
1696205875.853573,31549,0.3541032075881958
1696205876.0195417,31599,0.33897164463996887
1696205876.249266,31649,0.36244964599609375
1696205876.4172382,31699,0.34030935168266296
1696205876.584818,31749,0.3333470821380615
1696205876.819235,31799,0.34748804569244385
1696205876.9863036,31849,0.3782747983932495
1696205877.2173166,31899,0.3482320010662079
1696205877.381942,31949,0.3530530035495758
1696205877.6146722,31999,0.3629734516143799
1696205877.7821414,32049,0.35719814896583557
1696205878.0094187,32099,0.3515867292881012
1696205878.177305,32149,0.3344702422618866
1696205878.3451166,32199,0.35406413674354553
1696205878.5953166,32249,0.3681017756462097
1696205878.7626338,32299,0.3502722978591919
1696205878.9914124,32349,0.3538217544555664
1696205879.165761,32399,0.342207670211792
1696205879.3947082,32449,0.3632547855377197
1696205879.568506,32499,0.3421042859554291
1696205879.8152866,32549,0.377125084400177
1696205879.9830577,32599,0.347306489944458
1696205880.1510422,32649,0.3587324619293213
1696205880.3797019,32699,0.344072163105011
1696205880.5497994,32749,0.3545597195625305
1696205880.782095,32799,0.34479978680610657
1696205880.949409,32849,0.3645268678665161
1696205881.1821804,32899,0.348932147026062
1696205881.3517828,32949,0.3621068000793457
1696205881.588883,32999,0.34146636724472046
1696205881.7613351,33049,0.36534374952316284
1696205881.9327707,33099,0.3698676824569702
1696205882.1613622,33149,0.3434978425502777
1696205882.3294883,33199,0.37234780192375183
1696205882.5631516,33249,0.34126609563827515
1696205882.7380438,33299,0.33714306354522705
1696205882.975231,33349,0.3400363326072693
1696205883.142509,33399,0.3344573378562927
1696205883.3701577,33449,0.3877145051956177
1696205883.53623,33499,0.36372771859169006
1696205883.722986,33549,0.33996179699897766
1696205883.9500785,33599,0.3424098491668701
1696205884.1176322,33649,0.32944175601005554
1696205884.3489335,33699,0.35724979639053345
1696205884.5166118,33749,0.36358559131622314
1696205884.7535741,33799,0.3517114222049713
