Wall time,Step,Value
1696205502.0950725,3799,0.36857694387435913
1696205502.319102,3849,0.42157602310180664
1696205502.4803243,3899,0.33135926723480225
1696205502.6461773,3949,0.32469552755355835
1696205502.8856337,3999,0.3670101463794708
1696205503.0484707,4049,0.35027673840522766
1696205503.281613,4099,0.3499224781990051
1696205503.451064,4149,0.35209155082702637
1696205503.678848,4199,0.3275262117385864
1696205503.84801,4249,0.3680858016014099
1696205504.0789053,4299,0.3786677420139313
1696205504.2418857,4349,0.3465949296951294
1696205504.408587,4399,0.3305312395095825
1696205504.637057,4449,0.3342161476612091
1696205504.8126924,4499,0.3323098421096802
1696205505.0427415,4549,0.34985870122909546
1696205505.2055106,4599,0.3181666135787964
1696205505.4291925,4649,0.36356890201568604
1696205505.5941033,4699,0.35840803384780884
1696205505.8462179,4749,0.35820746421813965
1696205506.0109854,4799,0.3596378564834595
1696205506.1782413,4849,0.3497423827648163
1696205506.4075925,4899,0.32992953062057495
1696205506.5718849,4949,0.357053279876709
1696205506.826498,4999,0.39735469222068787
1696205506.9896207,5049,0.3703268766403198
1696205507.2211623,5099,0.3661588430404663
1696205507.3892741,5149,0.37380343675613403
1696205507.6120455,5199,0.37132376432418823
1696205507.7810543,5249,0.35557785630226135
1696205507.950835,5299,0.34302330017089844
1696205508.1721468,5349,0.3563728928565979
1696205508.334985,5399,0.38008397817611694
1696205508.5610254,5449,0.38642197847366333
1696205508.7267108,5499,0.35204219818115234
1696205508.9536846,5549,0.36220335960388184
1696205509.1172903,5599,0.36737167835235596
1696205509.284223,5649,0.38992273807525635
1696205509.5107954,5699,0.340894877910614
1696205509.6775858,5749,0.3286093771457672
1696205509.9196343,5799,0.3768731951713562
1696205510.0867457,5849,0.35328835248947144
1696205510.3175611,5899,0.35203009843826294
1696205510.4819698,5949,0.3556443154811859
1696205510.7148535,5999,0.3624628484249115
1696205510.8910017,6049,0.34130191802978516
1696205511.0592954,6099,0.34973764419555664
1696205511.2844079,6149,0.34529316425323486
1696205511.4505386,6199,0.3391048312187195
1696205511.6959617,6249,0.3472520411014557
1696205511.8616834,6299,0.339768648147583
1696205512.0941367,6349,0.3883913457393646
1696205512.26102,6399,0.37327152490615845
1696205512.4890954,6449,0.3498622477054596
1696205512.6549175,6499,0.3428240418434143
1696205512.8256724,6549,0.3534039855003357
1696205513.0707219,6599,0.3252681493759155
1696205513.2380848,6649,0.3627658486366272
1696205513.4973547,6699,0.33077189326286316
1696205513.6714857,6749,0.36132436990737915
1696205513.8994942,6799,0.3656535744667053
1696205514.068559,6849,0.33717358112335205
1696205514.3248792,6899,0.328213632106781
1696205514.4884832,6949,0.32127001881599426
1696205514.6576104,6999,0.35340505838394165
1696205514.89181,7049,0.3585120737552643
1696205515.0669324,7099,0.34893906116485596
1696205515.3222163,7149,0.3436409831047058
1696205515.4951544,7199,0.3546917736530304
1696205515.7398002,7249,0.3579256534576416
1696205515.9105108,7299,0.34823131561279297
1696205516.1499705,7349,0.34972620010375977
1696205516.3128457,7399,0.34994009137153625
1696205516.4799366,7449,0.35614094138145447
1696205516.7097812,7499,0.3248356878757477
1696205516.8755164,7549,0.3426706790924072
1696205517.1268234,7599,0.33922696113586426
1696205517.2894983,7649,0.3369169235229492
1696205517.5140972,7699,0.37282633781433105
1696205517.6835866,7749,0.3563793897628784
1696205517.917399,7799,0.3624258041381836
1696205518.0841858,7849,0.35371363162994385
1696205518.2524807,7899,0.3402996063232422
1696205518.4823515,7949,0.36211270093917847
1696205518.650482,7999,0.36658546328544617
1696205518.8752298,8049,0.35209205746650696
1696205519.036818,8099,0.3914036452770233
1696205519.2665584,8149,0.33688122034072876
1696205519.4377027,8199,0.3649255335330963
1696205519.6658013,8249,0.37249764800071716
1696205519.8357291,8299,0.35865944623947144
1696205520.0023024,8349,0.344229519367218
1696205520.245843,8399,0.34627118706703186
1696205520.412745,8449,0.34782251715660095
1696205520.6467197,8499,0.33302539587020874
1696205520.8129303,8549,0.3349952697753906
1696205521.0502677,8599,0.34398800134658813
1696205521.2242649,8649,0.33080387115478516
1696205521.387255,8699,0.3507588505744934
1696205521.611709,8749,0.3357529640197754
1696205521.7864246,8799,0.34410691261291504
1696205522.021409,8849,0.33264055848121643
1696205522.1955087,8899,0.3421206474304199
1696205522.4265862,8949,0.37047845125198364
1696205522.5923915,8999,0.33497995138168335
1696205522.826096,9049,0.35260170698165894
1696205522.9917724,9099,0.34265202283859253
1696205523.1684835,9149,0.3489692807197571
1696205523.3995125,9199,0.3289943337440491
1696205523.5633283,9249,0.3331676721572876
1696205523.7969449,9299,0.34128841757774353
1696205523.9672098,9349,0.3275063633918762
1696205524.1994717,9399,0.3361929953098297
1696205524.365312,9449,0.34422528743743896
1696205524.5931592,9499,0.3236157298088074
1696205524.7575998,9549,0.3376994729042053
1696205524.9232779,9599,0.36163991689682007
1696205525.1536155,9649,0.357199490070343
1696205525.3211422,9699,0.36689847707748413
1696205525.5496814,9749,0.3445550799369812
1696205525.7177753,9799,0.3621949851512909
1696205525.9443276,9849,0.33703237771987915
1696205526.113486,9899,0.34207725524902344
1696205526.3470595,9949,0.3697911500930786
1696205526.5130453,9999,0.3634852170944214
1696205526.6845136,10049,0.3452858626842499
1696205526.9148774,10099,0.3297997713088989
1696205527.082732,10149,0.34981751441955566
1696205527.329418,10199,0.3469509482383728
1696205527.4952598,10249,0.31548836827278137
1696205527.7303972,10299,0.3606872856616974
1696205527.900429,10349,0.3493364453315735
1696205528.1303787,10399,0.3474782705307007
1696205528.2959275,10449,0.3425981402397156
1696205528.4660087,10499,0.37808072566986084
1696205528.6952872,10549,0.3502868115901947
1696205528.8586302,10599,0.3507915139198303
1696205529.094931,10649,0.3608767092227936
1696205529.2606273,10699,0.3294663429260254
1696205529.4925613,10749,0.3589670658111572
1696205529.6608627,10799,0.3681923747062683
1696205529.8881192,10849,0.3311839699745178
1696205530.0538049,10899,0.35194921493530273
1696205530.2178893,10949,0.34770798683166504
1696205530.4559505,10999,0.354284405708313
1696205530.6251369,11049,0.35513371229171753
1696205530.8665001,11099,0.34608227014541626
1696205531.034972,11149,0.3393632471561432
1696205531.2697175,11199,0.3609394133090973
1696205531.4445405,11249,0.32359546422958374
1696205531.6147242,11299,0.3280159533023834
1696205531.8449528,11349,0.355110764503479
1696205532.0135772,11399,0.3262099623680115
1696205532.2446098,11449,0.3393481373786926
1696205532.4132226,11499,0.3485107421875
1696205532.6474507,11549,0.33812814950942993
1696205532.8257337,11599,0.34197938442230225
1696205533.056566,11649,0.32985469698905945
1696205533.2238572,11699,0.3345749080181122
1696205533.3906941,11749,0.34340447187423706
1696205533.6311054,11799,0.3490926921367645
1696205533.7974129,11849,0.37122204899787903
1696205534.0252702,11899,0.33704328536987305
1696205534.190679,11949,0.3317890465259552
1696205534.4222898,11999,0.34149980545043945
1696205534.5999217,12049,0.32179611921310425
1696205534.8322453,12099,0.36258524656295776
1696205534.997915,12149,0.34194880723953247
1696205535.167609,12199,0.3392322361469269
1696205535.3970885,12249,0.349718302488327
1696205535.5659509,12299,0.3346194624900818
1696205535.7967577,12349,0.33987271785736084
1696205535.964672,12399,0.33199504017829895
1696205536.1917593,12449,0.38124653697013855
1696205536.3541331,12499,0.34052664041519165
1696205536.5847008,12549,0.3470197916030884
1696205536.7612796,12599,0.31932851672172546
1696205536.928157,12649,0.36583054065704346
1696205537.1550934,12699,0.33595967292785645
1696205537.3168738,12749,0.3654858469963074
1696205537.5589561,12799,0.3612382411956787
1696205537.7341726,12849,0.3604809045791626
1696205537.958839,12899,0.3317137062549591
1696205538.1241908,12949,0.3468751907348633
1696205538.350184,12999,0.3401889204978943
1696205538.5126863,13049,0.3549385964870453
1696205538.6807961,13099,0.3474571704864502
1696205538.9101975,13149,0.3384600877761841
1696205539.0763195,13199,0.3539387583732605
1696205539.3025162,13249,0.3482900857925415
1696205539.4655898,13299,0.3223029375076294
1696205539.6946821,13349,0.3179512619972229
1696205539.86215,13399,0.36466825008392334
1696205540.094679,13449,0.3325669765472412
1696205540.2598872,13499,0.34400588274002075
1696205540.4281876,13549,0.3365378677845001
1696205540.6665316,13599,0.3477444052696228
1696205540.8344126,13649,0.3397297263145447
1696205541.0622506,13699,0.3500070869922638
1696205541.231694,13749,0.3296963572502136
1696205541.4597776,13799,0.3445793390274048
1696205541.6335528,13849,0.3347897529602051
1696205541.8586154,13899,0.378035306930542
1696205542.0232704,13949,0.33168697357177734
1696205542.1914542,13999,0.36383354663848877
1696205542.4182622,14049,0.317557156085968
1696205542.59023,14099,0.3464356064796448
1696205542.8263981,14149,0.3444988429546356
1696205542.995426,14199,0.32732731103897095
1696205543.2274523,14249,0.36117541790008545
1696205543.3970544,14299,0.3240804374217987
1696205543.5683644,14349,0.36504772305488586
1696205543.8254852,14399,0.3603280484676361
1696205543.99321,14449,0.3625825047492981
1696205544.2201898,14499,0.3516197204589844
1696205544.3863451,14549,0.3404543995857239
1696205544.6233659,14599,0.35573190450668335
1696205544.7903717,14649,0.3276483714580536
1696205545.0181475,14699,0.35279595851898193
1696205545.186838,14749,0.33547401428222656
1696205545.3529122,14799,0.3409155607223511
1696205545.5813763,14849,0.34355872869491577
1696205545.7507083,14899,0.34610915184020996
1696205545.979361,14949,0.3460322618484497
1696205546.1497002,14999,0.352181613445282
1696205546.37869,15049,0.34886711835861206
1696205546.5439348,15099,0.34116876125335693
1696205546.7794545,15149,0.33139657974243164
1696205546.945721,15199,0.3591897487640381
1696205547.1123855,15249,0.35092803835868835
1696205547.338021,15299,0.36888787150382996
1696205547.5014565,15349,0.34166672825813293
1696205547.7498596,15399,0.3503444790840149
1696205547.917569,15449,0.34347474575042725
1696205548.1497414,15499,0.34413763880729675
1696205548.3171875,15549,0.36027824878692627
1696205548.5443654,15599,0.37727251648902893
1696205548.7144365,15649,0.3394167721271515
1696205548.8828516,15699,0.34082603454589844
1696205549.113351,15749,0.3537449836730957
1696205549.2768679,15799,0.3416009843349457
1696205549.509235,15849,0.3278556168079376
1696205549.6750977,15899,0.3651316463947296
1696205549.913926,15949,0.3395840525627136
1696205550.0878773,15999,0.33648255467414856
1696205550.3188922,16049,0.3480859100818634
1696205550.4869568,16099,0.3352440595626831
1696205550.6587968,16149,0.33730608224868774
1696205550.9087548,16199,0.3280390501022339
1696205551.0740669,16249,0.34133028984069824
1696205551.3051927,16299,0.34181010723114014
1696205551.4723065,16349,0.3412356972694397
1696205551.7015202,16399,0.34996432065963745
1696205551.8727944,16449,0.32607707381248474
1696205552.102608,16499,0.3248510956764221
1696205552.2713141,16549,0.31766629219055176
1696205552.4396582,16599,0.3576154410839081
1696205552.6717,16649,0.35384052991867065
1696205552.8423836,16699,0.3410888910293579
1696205553.0733836,16749,0.33956459164619446
1696205553.2399492,16799,0.3335155248641968
1696205553.4723406,16849,0.3262983560562134
1696205553.639325,16899,0.3646526336669922
1696205553.806689,16949,0.33103615045547485
1696205554.0564554,16999,0.3415268659591675
1696205554.2276237,17049,0.3395191729068756
1696205554.4593568,17099,0.33516669273376465
1696205554.6252265,17149,0.3317992687225342
1696205554.8570104,17199,0.3338736891746521
1696205555.0231452,17249,0.33562785387039185
1696205555.2556887,17299,0.3421351909637451
1696205555.4256692,17349,0.3302892744541168
1696205555.5897493,17399,0.33377373218536377
1696205555.8239908,17449,0.37879160046577454
1696205555.994061,17499,0.36309748888015747
1696205556.2222981,17549,0.34569767117500305
1696205556.387872,17599,0.32017356157302856
1696205556.617238,17649,0.3320014476776123
1696205556.782633,17699,0.33399030566215515
1696205557.0135553,17749,0.3511192202568054
1696205557.1756039,17799,0.3415890038013458
1696205557.3392198,17849,0.325511634349823
1696205557.5649734,17899,0.3305860161781311
1696205557.7285445,17949,0.3324611783027649
1696205557.9540133,17999,0.3695758581161499
1696205558.1477516,18049,0.36288076639175415
1696205558.371737,18099,0.3500257730484009
1696205558.5345464,18149,0.3483373522758484
1696205558.787825,18199,0.3371601998806
1696205558.9513528,18249,0.3371555209159851
1696205559.1156163,18299,0.3506734371185303
1696205559.3448703,18349,0.3646385073661804
1696205559.506306,18399,0.37852922081947327
1696205559.7396317,18449,0.3620856702327728
1696205559.9069192,18499,0.32982081174850464
1696205560.1345582,18549,0.32411012053489685
1696205560.303532,18599,0.345784991979599
1696205560.5300646,18649,0.3506190776824951
1696205560.6985326,18699,0.3477603495121002
1696205560.8696759,18749,0.3543679118156433
1696205561.1197345,18799,0.34169673919677734
1696205561.2840934,18849,0.34150001406669617
1696205561.5131261,18899,0.3307330906391144
1696205561.6783645,18949,0.36903703212738037
1696205561.9107277,18999,0.34336230158805847
1696205562.0826962,19049,0.32918834686279297
1696205562.3109517,19099,0.37024232745170593
1696205562.4761837,19149,0.3767828345298767
1696205562.6445923,19199,0.3263438940048218
1696205562.8705673,19249,0.3708035349845886
1696205563.037893,19299,0.3400430679321289
1696205563.2636154,19349,0.32595646381378174
1696205563.425569,19399,0.3530706465244293
1696205563.6521049,19449,0.3471919298171997
1696205563.8213065,19499,0.3478063941001892
1696205564.050031,19549,0.3389213979244232
1696205564.2291486,19599,0.35425320267677307
1696205564.3989043,19649,0.3430137038230896
1696205564.6398385,19699,0.3268105685710907
1696205564.8135483,19749,0.36193209886550903
1696205565.048193,19799,0.32665252685546875
1696205565.209855,19849,0.3465457558631897
1696205565.435813,19899,0.36267200112342834
1696205565.59925,19949,0.3466792106628418
1696205565.7740178,19999,0.3146311044692993
1696205566.0062897,20049,0.34733057022094727
1696205566.1760976,20099,0.34214988350868225
1696205566.4077256,20149,0.3563849925994873
1696205566.5736353,20199,0.3253909945487976
1696205566.8008182,20249,0.3238934576511383
1696205566.9637716,20299,0.3245668411254883
1696205567.1954691,20349,0.32354265451431274
1696205567.3621936,20399,0.3445289731025696
1696205567.53599,20449,0.3329164385795593
1696205567.7780986,20499,0.3233502507209778
1696205567.9416077,20549,0.36570870876312256
1696205568.168119,20599,0.33953359723091125
1696205568.347118,20649,0.3251943290233612
1696205568.5764287,20699,0.32598334550857544
1696205568.7537193,20749,0.3279550075531006
1696205568.9813538,20799,0.33297932147979736
1696205569.1445122,20849,0.34045085310935974
1696205569.3094177,20899,0.32606393098831177
1696205569.534935,20949,0.3422776460647583
1696205569.6982098,20999,0.36103004217147827
1696205569.9312706,21049,0.3261050283908844
1696205570.0941916,21099,0.3393279016017914
1696205570.319188,21149,0.3305027484893799
1696205570.4854958,21199,0.3244963586330414
1696205570.714864,21249,0.33383822441101074
1696205570.878669,21299,0.3271244466304779
1696205571.0460618,21349,0.3762829899787903
1696205571.275691,21399,0.34397372603416443
1696205571.4576857,21449,0.3524535298347473
1696205571.6878161,21499,0.34483200311660767
1696205571.8538318,21549,0.357022762298584
1696205572.0862582,21599,0.3446865975856781
1696205572.2546914,21649,0.360171914100647
1696205572.492185,21699,0.35540005564689636
1696205572.6585433,21749,0.348401814699173
1696205572.8291469,21799,0.33814841508865356
1696205573.0580008,21849,0.32983025908470154
1696205573.2238107,21899,0.3783532679080963
1696205573.453322,21949,0.34935200214385986
1696205573.618803,21999,0.36396777629852295
1696205573.8489983,22049,0.349087119102478
1696205574.0175805,22099,0.35366421937942505
1696205574.2448792,22149,0.33223217725753784
1696205574.4202065,22199,0.3523944318294525
1696205574.5855014,22249,0.3561486005783081
1696205574.8108876,22299,0.32647705078125
1696205574.9800947,22349,0.3231296241283417
1696205575.208384,22399,0.3331102132797241
1696205575.3734007,22449,0.34331387281417847
1696205575.6042504,22499,0.33973830938339233
1696205575.7729177,22549,0.3395287096500397
1696205575.9375594,22599,0.3732789158821106
1696205576.168687,22649,0.3461339473724365
1696205576.3333924,22699,0.3336606025695801
1696205576.5669706,22749,0.336230605840683
1696205576.7438707,22799,0.3341289758682251
1696205576.9701917,22849,0.346302330493927
1696205577.1370487,22899,0.3335988521575928
1696205577.3619118,22949,0.3346298933029175
1696205577.5487502,22999,0.36749267578125
1696205577.7403126,23049,0.3441665470600128
1696205577.9776626,23099,0.3510192036628723
1696205578.1441522,23149,0.32815781235694885
1696205578.3887436,23199,0.3649612367153168
1696205578.5800104,23249,0.35464033484458923
1696205578.8395011,23299,0.33841824531555176
1696205579.0174992,23349,0.3547973036766052
1696205579.2594228,23399,0.35822388529777527
1696205579.42839,23449,0.3332955241203308
1696205579.599054,23499,0.3355520963668823
1696205579.8413894,23549,0.3572838306427002
1696205580.007778,23599,0.33415859937667847
1696205580.2591488,23649,0.3395017385482788
1696205580.4408667,23699,0.3467397391796112
1696205580.7072525,23749,0.3323437571525574
1696205580.8733177,23799,0.34245243668556213
1696205581.112173,23849,0.3641480505466461
1696205581.2904894,23899,0.3545633554458618
1696205581.4614835,23949,0.37420856952667236
1696205581.7129793,23999,0.32645145058631897
1696205581.8792284,24049,0.3259059190750122
1696205582.1103995,24099,0.3443414568901062
1696205582.2875419,24149,0.3704633414745331
1696205582.5245771,24199,0.3178791105747223
1696205582.7302737,24249,0.36349692940711975
1696205582.980951,24299,0.3365693688392639
1696205583.1444182,24349,0.31663066148757935
1696205583.3088171,24399,0.3227902352809906
1696205583.5359387,24449,0.33379143476486206
1696205583.7063606,24499,0.3210313022136688
1696205583.9372766,24549,0.34240052103996277
1696205584.1026628,24599,0.3443695306777954
1696205584.331821,24649,0.34666574001312256
1696205584.495875,24699,0.3338984251022339
1696205584.7489703,24749,0.344022274017334
1696205584.9144073,24799,0.3606480360031128
1696205585.0809128,24849,0.35884493589401245
1696205585.3050795,24899,0.3451111912727356
1696205585.4687157,24949,0.3469389081001282
1696205585.6964808,24999,0.3311232328414917
1696205585.8595173,25049,0.3462638556957245
1696205586.081995,25099,0.349155068397522
1696205586.2470882,25149,0.3317190408706665
1696205586.46776,25199,0.3408319354057312
1696205586.635424,25249,0.3478187918663025
1696205586.8171499,25299,0.32938945293426514
1696205587.0444157,25349,0.34932470321655273
1696205587.210216,25399,0.32723361253738403
1696205587.4376755,25449,0.35925498604774475
1696205587.6011245,25499,0.3611767292022705
1696205587.8489811,25549,0.3386703133583069
1696205588.018791,25599,0.37044236063957214
1696205588.1831427,25649,0.3305625319480896
1696205588.4083498,25699,0.3381000757217407
1696205588.5724337,25749,0.3338703215122223
1696205588.8178706,25799,0.3325739800930023
1696205588.9869509,25849,0.33696746826171875
1696205589.2212331,25899,0.3462126851081848
1696205589.3911743,25949,0.3504612445831299
1696205589.626725,25999,0.35380953550338745
1696205589.8012476,26049,0.3559954762458801
1696205589.9708848,26099,0.34855908155441284
1696205590.1988852,26149,0.3341555893421173
1696205590.3625908,26199,0.34148383140563965
1696205590.5937517,26249,0.3305620551109314
1696205590.7605996,26299,0.33712655305862427
1696205590.9932501,26349,0.39010295271873474
1696205591.1564713,26399,0.33050328493118286
1696205591.3880103,26449,0.3402479887008667
1696205591.55318,26499,0.32830631732940674
1696205591.721271,26549,0.3526763617992401
1696205591.967243,26599,0.34768521785736084
1696205592.1331148,26649,0.34532737731933594
1696205592.3706012,26699,0.3274587392807007
1696205592.5377889,26749,0.3529272675514221
1696205592.7676723,26799,0.35369256138801575
1696205592.9398682,26849,0.3544910252094269
1696205593.1702554,26899,0.3475944995880127
1696205593.336294,26949,0.332206130027771
1696205593.5071936,26999,0.3289242088794708
1696205593.7491193,27049,0.3383934497833252
1696205593.918749,27099,0.3516729474067688
1696205594.1625202,27149,0.34963738918304443
1696205594.3279765,27199,0.3316566050052643
1696205594.555747,27249,0.34983181953430176
1696205594.7272344,27299,0.3317532539367676
1696205594.98004,27349,0.3700653910636902
1696205595.1426857,27399,0.33113694190979004
1696205595.30723,27449,0.3256472945213318
1696205595.533623,27499,0.33796072006225586
1696205595.7095568,27549,0.3415418863296509
1696205595.9350038,27599,0.3441171944141388
1696205596.1025083,27649,0.3577194809913635
1696205596.3271806,27699,0.32679450511932373
1696205596.49381,27749,0.35346975922584534
1696205596.7233195,27799,0.3327137231826782
1696205596.8941998,27849,0.33392661809921265
1696205597.0641396,27899,0.334878146648407
1696205597.2944925,27949,0.3475273847579956
1696205597.4664268,27999,0.3399196267127991
1696205597.7184336,28049,0.3311835527420044
1696205597.8886917,28099,0.3376079201698303
1696205598.1240485,28149,0.3412120044231415
1696205598.293843,28199,0.356418251991272
1696205598.4606297,28249,0.33554506301879883
1696205598.68854,28299,0.3495103120803833
1696205598.856835,28349,0.3682157099246979
1696205599.1093135,28399,0.33253946900367737
1696205599.2754304,28449,0.3713100552558899
1696205599.5073168,28499,0.381584107875824
1696205599.6741436,28549,0.33513614535331726
1696205599.9036183,28599,0.3694494366645813
1696205600.071455,28649,0.35646718740463257
1696205600.2390997,28699,0.3370094895362854
1696205600.4705148,28749,0.35408544540405273
1696205600.638498,28799,0.3223288059234619
1696205600.8720474,28849,0.33232393860816956
1696205601.0420682,28899,0.3453947603702545
1696205601.2709923,28949,0.33214205503463745
1696205601.438915,28999,0.34596025943756104
1696205601.6773593,29049,0.3189079165458679
1696205601.8572316,29099,0.3554690480232239
1696205602.0398426,29149,0.33144357800483704
1696205602.2707932,29199,0.3221977949142456
1696205602.4365406,29249,0.3391028344631195
1696205602.668198,29299,0.3272438049316406
1696205602.8375363,29349,0.3309449553489685
1696205603.076783,29399,0.34036725759506226
1696205603.241633,29449,0.3499686121940613
1696205603.4683871,29499,0.33418112993240356
1696205603.6322427,29549,0.3532448709011078
1696205603.8019314,29599,0.33516228199005127
1696205604.034389,29649,0.36456382274627686
1696205604.200745,29699,0.3481162190437317
1696205604.4277382,29749,0.3297072649002075
1696205604.5942748,29799,0.3632087707519531
1696205604.8202252,29849,0.3356316089630127
1696205604.9860225,29899,0.33024266362190247
1696205605.2249062,29949,0.33179694414138794
1696205605.3874583,29999,0.32632479071617126
1696205605.5511649,30049,0.32863810658454895
1696205605.7954688,30099,0.3158467411994934
1696205605.9580333,30149,0.36269086599349976
1696205606.185307,30199,0.34111881256103516
1696205606.3489678,30249,0.3562151789665222
1696205606.5808694,30299,0.3231872022151947
1696205606.7573297,30349,0.3269473910331726
1696205606.983469,30399,0.33967503905296326
1696205607.152033,30449,0.35015344619750977
1696205607.315315,30499,0.33036160469055176
1696205607.5356607,30549,0.3384568691253662
1696205607.6989622,30599,0.34719061851501465
1696205607.9243352,30649,0.34840211272239685
1696205608.0843773,30699,0.33799120783805847
1696205608.3173182,30749,0.33644548058509827
1696205608.4831586,30799,0.34298425912857056
1696205608.723688,30849,0.31974971294403076
1696205608.8891096,30899,0.36172187328338623
1696205609.0554755,30949,0.347121000289917
1696205609.2929442,30999,0.35994040966033936
1696205609.4595084,31049,0.3561902344226837
1696205609.684843,31099,0.3609294295310974
1696205609.849594,31149,0.3529999554157257
1696205610.0785015,31199,0.31711500883102417
1696205610.2456317,31249,0.32386165857315063
1696205610.4104185,31299,0.3331637978553772
1696205610.6387541,31349,0.3698023557662964
1696205610.8114865,31399,0.3362160325050354
1696205611.0436344,31449,0.33164525032043457
1696205611.211514,31499,0.34289395809173584
1696205611.440449,31549,0.3230518698692322
1696205611.6071336,31599,0.3405638635158539
1696205611.8339615,31649,0.34299635887145996
1696205612.0041125,31699,0.3412356376647949
1696205612.1701171,31749,0.3282047212123871
1696205612.4078884,31799,0.3374285101890564
1696205612.570965,31849,0.3527350425720215
1696205612.8029957,31899,0.350710391998291
1696205612.9724524,31949,0.33977794647216797
1696205613.2214813,31999,0.3420550227165222
1696205613.394202,32049,0.3607587218284607
1696205613.6434598,32099,0.35522621870040894
1696205613.815619,32149,0.3226912021636963
1696205613.9827077,32199,0.32420244812965393
1696205614.214535,32249,0.3421521484851837
1696205614.3796704,32299,0.32443559169769287
1696205614.6211357,32349,0.3221222758293152
1696205614.7918787,32399,0.32598406076431274
1696205615.0161664,32449,0.3405608534812927
1696205615.185842,32499,0.3483445644378662
1696205615.447796,32549,0.34707826375961304
1696205615.6215155,32599,0.3468378186225891
1696205615.795288,32649,0.3307614326477051
1696205616.0282824,32699,0.3405536711215973
1696205616.2069788,32749,0.365409791469574
1696205616.4565783,32799,0.33779376745224
1696205616.6270685,32849,0.3392028510570526
1696205616.8792703,32899,0.3503619134426117
1696205617.04996,32949,0.37211066484451294
1696205617.274862,32999,0.32892945408821106
1696205617.44641,33049,0.3497629761695862
1696205617.6265569,33099,0.3484482169151306
1696205617.861402,33149,0.3710852265357971
1696205618.0279744,33199,0.3307592272758484
1696205618.2563198,33249,0.3319111466407776
1696205618.4291427,33299,0.33793962001800537
1696205618.657239,33349,0.35279202461242676
1696205618.828854,33399,0.33192795515060425
1696205619.0617325,33449,0.3244938254356384
1696205619.230494,33499,0.3384997248649597
1696205619.4012709,33549,0.3292959928512573
1696205619.6524146,33599,0.34109920263290405
1696205619.8221877,33649,0.32937783002853394
1696205620.057283,33699,0.33416664600372314
1696205620.2248123,33749,0.34222111105918884
1696205620.454779,33799,0.344380259513855
